"","uncertainty_noise","trial","whether","how","sufficient","moving","participant","response"
"529",1.5,8,0.579,1,0,1,34,"affect"
"530",1.5,8,0.579,1,0,1,35,"enable"
"531",1.5,8,0.579,1,0,1,36,"enable"
"532",1.5,8,0.579,1,0,1,37,"affect"
"533",1.5,8,0.579,1,0,1,38,"affect"
"534",1.5,8,0.579,1,0,1,39,"cause"
"535",1.5,8,0.579,1,0,1,40,"affect"
"536",1.5,8,0.579,1,0,1,41,"no_difference"
"537",1.5,8,0.579,1,0,1,42,"cause"
"538",1.5,8,0.579,1,0,1,43,"affect"
"539",1.5,8,0.579,1,0,1,44,"enable"
"540",1.5,8,0.579,1,0,1,45,"affect"
"541",1.5,8,0.579,1,0,1,46,"cause"
"542",1.5,8,0.579,1,0,1,47,"enable"
"543",1.5,8,0.579,1,0,1,48,"affect"
"544",1.5,8,0.579,1,0,1,49,"cause"
"545",1.5,8,0.579,1,0,1,50,"enable"
"546",1.5,8,0.579,1,0,1,51,"enable"
"547",1.5,8,0.579,1,0,1,52,"cause"
"548",1.5,8,0.579,1,0,1,53,"cause"
"549",1.5,8,0.579,1,0,1,54,"affect"
"550",1.5,8,0.579,1,0,1,55,"cause"
"551",1.5,8,0.579,1,0,1,56,"enable"
"552",1.5,8,0.579,1,0,1,57,"affect"
"553",1.5,8,0.579,1,0,1,58,"cause"
"554",1.5,8,0.579,1,0,1,59,"affect"
"555",1.5,8,0.579,1,0,1,60,"cause"
"556",1.5,8,0.579,1,0,1,61,"enable"
"557",1.5,8,0.579,1,0,1,62,"affect"
"558",1.5,8,0.579,1,0,1,63,"cause"
"559",1.5,9,0.7,1,0.697,1,1,"enable"
"560",1.5,9,0.7,1,0.697,1,2,"cause"
"561",1.5,9,0.7,1,0.697,1,3,"cause"
"562",1.5,9,0.7,1,0.697,1,4,"cause"
"563",1.5,9,0.7,1,0.697,1,5,"cause"
"564",1.5,9,0.7,1,0.697,1,6,"no_difference"
"565",1.5,9,0.7,1,0.697,1,7,"affect"
"566",1.5,9,0.7,1,0.697,1,8,"cause"
"567",1.5,9,0.7,1,0.697,1,9,"cause"
"568",1.5,9,0.7,1,0.697,1,10,"cause"
"569",1.5,9,0.7,1,0.697,1,11,"cause"
"570",1.5,9,0.7,1,0.697,1,12,"cause"
"571",1.5,9,0.7,1,0.697,1,13,"affect"
"572",1.5,9,0.7,1,0.697,1,14,"cause"
"573",1.5,9,0.7,1,0.697,1,15,"cause"
"574",1.5,9,0.7,1,0.697,1,16,"cause"
"575",1.5,9,0.7,1,0.697,1,17,"enable"
"576",1.5,9,0.7,1,0.697,1,18,"cause"
"577",1.5,9,0.7,1,0.697,1,19,"enable"
"578",1.5,9,0.7,1,0.697,1,20,"cause"
"579",1.5,9,0.7,1,0.697,1,21,"cause"
"580",1.5,9,0.7,1,0.697,1,22,"cause"
"581",1.5,9,0.7,1,0.697,1,23,"cause"
"582",1.5,9,0.7,1,0.697,1,24,"affect"
"583",1.5,9,0.7,1,0.697,1,25,"enable"
"584",1.5,9,0.7,1,0.697,1,26,"affect"
"585",1.5,9,0.7,1,0.697,1,27,"affect"
"586",1.5,9,0.7,1,0.697,1,28,"enable"
"587",1.5,9,0.7,1,0.697,1,30,"cause"
"588",1.5,9,0.7,1,0.697,1,31,"cause"
"589",1.5,9,0.7,1,0.697,1,32,"cause"
"590",1.5,9,0.7,1,0.697,1,33,"cause"
"591",1.5,9,0.7,1,0.697,1,34,"cause"
"592",1.5,9,0.7,1,0.697,1,35,"cause"
"593",1.5,9,0.7,1,0.697,1,36,"affect"
"594",1.5,9,0.7,1,0.697,1,37,"cause"
"595",1.5,9,0.7,1,0.697,1,38,"cause"
"596",1.5,9,0.7,1,0.697,1,39,"cause"
"597",1.5,9,0.7,1,0.697,1,40,"cause"
"598",1.5,9,0.7,1,0.697,1,41,"affect"
"599",1.5,9,0.7,1,0.697,1,42,"cause"
"600",1.5,9,0.7,1,0.697,1,43,"cause"
"601",1.5,9,0.7,1,0.697,1,44,"no_difference"
"602",1.5,9,0.7,1,0.697,1,45,"affect"
"603",1.5,9,0.7,1,0.697,1,46,"cause"
"604",1.5,9,0.7,1,0.697,1,47,"no_difference"
"605",1.5,9,0.7,1,0.697,1,48,"affect"
"606",1.5,9,0.7,1,0.697,1,49,"cause"
"607",1.5,9,0.7,1,0.697,1,50,"no_difference"
"608",1.5,9,0.7,1,0.697,1,51,"cause"
"609",1.5,9,0.7,1,0.697,1,52,"enable"
"610",1.5,9,0.7,1,0.697,1,53,"enable"
"611",1.5,9,0.7,1,0.697,1,54,"affect"
"612",1.5,9,0.7,1,0.697,1,55,"cause"
"613",1.5,9,0.7,1,0.697,1,56,"cause"
"614",1.5,9,0.7,1,0.697,1,57,"no_difference"
"615",1.5,9,0.7,1,0.697,1,58,"cause"
"616",1.5,9,0.7,1,0.697,1,59,"cause"
"617",1.5,9,0.7,1,0.697,1,60,"cause"
"618",1.5,9,0.7,1,0.697,1,61,"cause"
"619",1.5,9,0.7,1,0.697,1,62,"cause"
"620",1.5,9,0.7,1,0.697,1,63,"cause"
"621",1.5,10,0.869,1,0.071,1,1,"enable"
"622",1.5,10,0.869,1,0.071,1,2,"affect"
"623",1.5,10,0.869,1,0.071,1,3,"enable"
"624",1.5,10,0.869,1,0.071,1,4,"affect"
"625",1.5,10,0.869,1,0.071,1,5,"affect"
"626",1.5,10,0.869,1,0.071,1,6,"cause"
"627",1.5,10,0.869,1,0.071,1,7,"affect"
"628",1.5,10,0.869,1,0.071,1,8,"cause"
"629",1.5,10,0.869,1,0.071,1,9,"enable"
"630",1.5,10,0.869,1,0.071,1,10,"cause"
"631",1.5,10,0.869,1,0.071,1,11,"affect"
"632",1.5,10,0.869,1,0.071,1,12,"affect"
"633",1.5,10,0.869,1,0.071,1,13,"enable"
"634",1.5,10,0.869,1,0.071,1,14,"affect"
"635",1.5,10,0.869,1,0.071,1,15,"cause"
"636",1.5,10,0.869,1,0.071,1,16,"affect"
"637",1.5,10,0.869,1,0.071,1,17,"enable"
"638",1.5,10,0.869,1,0.071,1,18,"no_difference"
"639",1.5,10,0.869,1,0.071,1,19,"affect"
"640",1.5,10,0.869,1,0.071,1,20,"affect"
"641",1.5,10,0.869,1,0.071,1,21,"affect"
"642",1.5,10,0.869,1,0.071,1,22,"affect"
"643",1.5,10,0.869,1,0.071,1,23,"affect"
"644",1.5,10,0.869,1,0.071,1,24,"affect"
"645",1.5,10,0.869,1,0.071,1,25,"enable"
"646",1.5,10,0.869,1,0.071,1,26,"affect"
"647",1.5,10,0.869,1,0.071,1,27,"affect"
"648",1.5,10,0.869,1,0.071,1,28,"cause"
"649",1.5,10,0.869,1,0.071,1,30,"cause"
"650",1.5,10,0.869,1,0.071,1,31,"cause"
"651",1.5,10,0.869,1,0.071,1,32,"affect"
"652",1.5,10,0.869,1,0.071,1,33,"cause"
"653",1.5,10,0.869,1,0.071,1,34,"affect"
"654",1.5,10,0.869,1,0.071,1,35,"affect"
"655",1.5,10,0.869,1,0.071,1,36,"affect"
"656",1.5,10,0.869,1,0.071,1,37,"affect"
"657",1.5,10,0.869,1,0.071,1,38,"cause"
"658",1.5,10,0.869,1,0.071,1,39,"affect"
"659",1.5,10,0.869,1,0.071,1,40,"cause"
"660",1.5,10,0.869,1,0.071,1,41,"no_difference"
"661",1.5,10,0.869,1,0.071,1,42,"enable"
"662",1.5,10,0.869,1,0.071,1,43,"affect"
"663",1.5,10,0.869,1,0.071,1,44,"enable"
"664",1.5,10,0.869,1,0.071,1,45,"cause"
"665",1.5,10,0.869,1,0.071,1,46,"affect"
"666",1.5,10,0.869,1,0.071,1,47,"cause"
"667",1.5,10,0.869,1,0.071,1,48,"cause"
"668",1.5,10,0.869,1,0.071,1,49,"enable"
"669",1.5,10,0.869,1,0.071,1,50,"affect"
"670",1.5,10,0.869,1,0.071,1,51,"affect"
"671",1.5,10,0.869,1,0.071,1,52,"cause"
"672",1.5,10,0.869,1,0.071,1,53,"affect"
"673",1.5,10,0.869,1,0.071,1,54,"cause"
"674",1.5,10,0.869,1,0.071,1,55,"affect"
"675",1.5,10,0.869,1,0.071,1,56,"affect"
"676",1.5,10,0.869,1,0.071,1,57,"affect"
"677",1.5,10,0.869,1,0.071,1,58,"enable"
"678",1.5,10,0.869,1,0.071,1,59,"cause"
"679",1.5,10,0.869,1,0.071,1,60,"cause"
"680",1.5,10,0.869,1,0.071,1,61,"enable"
"681",1.5,10,0.869,1,0.071,1,62,"enable"
"682",1.5,10,0.869,1,0.071,1,63,"cause"
"683",1.5,11,0.971,1,0.022,1,1,"enable"
"684",1.5,11,0.971,1,0.022,1,2,"enable"
"685",1.5,11,0.971,1,0.022,1,3,"affect"
"686",1.5,11,0.971,1,0.022,1,4,"enable"
"687",1.5,11,0.971,1,0.022,1,5,"enable"
"688",1.5,11,0.971,1,0.022,1,6,"cause"
"689",1.5,11,0.971,1,0.022,1,7,"affect"
"690",1.5,11,0.971,1,0.022,1,8,"enable"
"691",1.5,11,0.971,1,0.022,1,9,"cause"
"692",1.5,11,0.971,1,0.022,1,10,"enable"
"693",1.5,11,0.971,1,0.022,1,11,"enable"
"694",1.5,11,0.971,1,0.022,1,12,"enable"
"695",1.5,11,0.971,1,0.022,1,13,"affect"
"696",1.5,11,0.971,1,0.022,1,14,"enable"
"697",1.5,11,0.971,1,0.022,1,15,"enable"
"698",1.5,11,0.971,1,0.022,1,16,"enable"
"699",1.5,11,0.971,1,0.022,1,17,"affect"
"700",1.5,11,0.971,1,0.022,1,18,"enable"
"701",1.5,11,0.971,1,0.022,1,19,"cause"
"702",1.5,11,0.971,1,0.022,1,20,"affect"
"703",1.5,11,0.971,1,0.022,1,21,"affect"
"704",1.5,11,0.971,1,0.022,1,22,"cause"
"705",1.5,11,0.971,1,0.022,1,23,"enable"
"706",1.5,11,0.971,1,0.022,1,24,"cause"
"707",1.5,11,0.971,1,0.022,1,25,"enable"
"708",1.5,11,0.971,1,0.022,1,26,"affect"
"709",1.5,11,0.971,1,0.022,1,27,"affect"
"710",1.5,11,0.971,1,0.022,1,28,"affect"
"711",1.5,11,0.971,1,0.022,1,30,"enable"
"712",1.5,11,0.971,1,0.022,1,31,"cause"
"713",1.5,11,0.971,1,0.022,1,32,"cause"
"714",1.5,11,0.971,1,0.022,1,33,"affect"
"715",1.5,11,0.971,1,0.022,1,34,"affect"
"716",1.5,11,0.971,1,0.022,1,35,"enable"
"717",1.5,11,0.971,1,0.022,1,36,"enable"
"718",1.5,11,0.971,1,0.022,1,37,"affect"
"719",1.5,11,0.971,1,0.022,1,38,"cause"
"720",1.5,11,0.971,1,0.022,1,39,"enable"
"721",1.5,11,0.971,1,0.022,1,40,"enable"
"722",1.5,11,0.971,1,0.022,1,41,"no_difference"
"723",1.5,11,0.971,1,0.022,1,42,"affect"
"724",1.5,11,0.971,1,0.022,1,43,"enable"
"725",1.5,11,0.971,1,0.022,1,44,"enable"
"726",1.5,11,0.971,1,0.022,1,45,"cause"
"727",1.5,11,0.971,1,0.022,1,46,"affect"
"728",1.5,11,0.971,1,0.022,1,47,"enable"
"729",1.5,11,0.971,1,0.022,1,48,"cause"
"730",1.5,11,0.971,1,0.022,1,49,"affect"
"731",1.5,11,0.971,1,0.022,1,50,"enable"
"732",1.5,11,0.971,1,0.022,1,51,"enable"
"733",1.5,11,0.971,1,0.022,1,52,"enable"
"734",1.5,11,0.971,1,0.022,1,53,"enable"
"735",1.5,11,0.971,1,0.022,1,54,"affect"
"736",1.5,11,0.971,1,0.022,1,55,"enable"
"737",1.5,11,0.971,1,0.022,1,56,"enable"
"738",1.5,11,0.971,1,0.022,1,57,"enable"
"739",1.5,11,0.971,1,0.022,1,58,"enable"
"740",1.5,11,0.971,1,0.022,1,59,"cause"
"741",1.5,11,0.971,1,0.022,1,60,"enable"
"742",1.5,11,0.971,1,0.022,1,61,"enable"
"743",1.5,11,0.971,1,0.022,1,62,"enable"
"744",1.5,11,0.971,1,0.022,1,63,"cause"
"745",1.5,12,1,1,1,1,1,"cause"
"746",1.5,12,1,1,1,1,2,"cause"
"747",1.5,12,1,1,1,1,3,"cause"
"748",1.5,12,1,1,1,1,4,"cause"
"749",1.5,12,1,1,1,1,5,"cause"
"750",1.5,12,1,1,1,1,6,"cause"
"751",1.5,12,1,1,1,1,7,"enable"
"752",1.5,12,1,1,1,1,8,"cause"
"753",1.5,12,1,1,1,1,9,"cause"
"754",1.5,12,1,1,1,1,10,"cause"
"755",1.5,12,1,1,1,1,11,"cause"
"756",1.5,12,1,1,1,1,12,"cause"
"757",1.5,12,1,1,1,1,13,"cause"
"758",1.5,12,1,1,1,1,14,"cause"
"759",1.5,12,1,1,1,1,15,"cause"
"760",1.5,12,1,1,1,1,16,"cause"
"761",1.5,12,1,1,1,1,17,"cause"
"762",1.5,12,1,1,1,1,18,"cause"
"763",1.5,12,1,1,1,1,19,"enable"
"764",1.5,12,1,1,1,1,20,"cause"
"765",1.5,12,1,1,1,1,21,"cause"
"766",1.5,12,1,1,1,1,22,"cause"
"767",1.5,12,1,1,1,1,23,"cause"
"768",1.5,12,1,1,1,1,24,"cause"
"769",1.5,12,1,1,1,1,25,"cause"
"770",1.5,12,1,1,1,1,26,"cause"
"771",1.5,12,1,1,1,1,27,"cause"
"772",1.5,12,1,1,1,1,28,"enable"
"773",1.5,12,1,1,1,1,30,"cause"
"774",1.5,12,1,1,1,1,31,"cause"
"775",1.5,12,1,1,1,1,32,"cause"
"776",1.5,12,1,1,1,1,33,"cause"
"777",1.5,12,1,1,1,1,34,"cause"
"778",1.5,12,1,1,1,1,35,"cause"
"779",1.5,12,1,1,1,1,36,"cause"
"780",1.5,12,1,1,1,1,37,"cause"
"781",1.5,12,1,1,1,1,38,"cause"
"782",1.5,12,1,1,1,1,39,"cause"
"783",1.5,12,1,1,1,1,40,"cause"
"784",1.5,12,1,1,1,1,41,"affect"
"785",1.5,12,1,1,1,1,42,"cause"
"786",1.5,12,1,1,1,1,43,"cause"
"787",1.5,12,1,1,1,1,44,"cause"
"788",1.5,12,1,1,1,1,45,"cause"
"789",1.5,12,1,1,1,1,46,"cause"
"790",1.5,12,1,1,1,1,47,"cause"
"791",1.5,12,1,1,1,1,48,"cause"
"792",1.5,12,1,1,1,1,49,"cause"
"793",1.5,12,1,1,1,1,50,"cause"
"794",1.5,12,1,1,1,1,51,"cause"
"795",1.5,12,1,1,1,1,52,"cause"
"796",1.5,12,1,1,1,1,53,"cause"
"797",1.5,12,1,1,1,1,54,"cause"
"798",1.5,12,1,1,1,1,55,"cause"
"799",1.5,12,1,1,1,1,56,"cause"
"800",1.5,12,1,1,1,1,57,"cause"
"801",1.5,12,1,1,1,1,58,"cause"
"802",1.5,12,1,1,1,1,59,"cause"
"803",1.5,12,1,1,1,1,60,"cause"
"804",1.5,12,1,1,1,1,61,"cause"
"805",1.5,12,1,1,1,1,62,"cause"
"806",1.5,12,1,1,1,1,63,"enable"
"807",1.5,13,1,1,1,1,1,"enable"
"808",1.5,13,1,1,1,1,2,"enable"
"809",1.5,13,1,1,1,1,3,"affect"
"810",1.5,13,1,1,1,1,4,"affect"
"811",1.5,13,1,1,1,1,5,"cause"
"812",1.5,13,1,1,1,1,6,"affect"
"813",1.5,13,1,1,1,1,7,"affect"
"814",1.5,13,1,1,1,1,8,"cause"
"815",1.5,13,1,1,1,1,9,"cause"
"816",1.5,13,1,1,1,1,10,"cause"
"817",1.5,13,1,1,1,1,11,"cause"
"818",1.5,13,1,1,1,1,12,"affect"
"819",1.5,13,1,1,1,1,13,"affect"
"820",1.5,13,1,1,1,1,14,"cause"
"821",1.5,13,1,1,1,1,15,"cause"
"822",1.5,13,1,1,1,1,16,"cause"
"823",1.5,13,1,1,1,1,17,"enable"
"824",1.5,13,1,1,1,1,18,"enable"
"825",1.5,13,1,1,1,1,19,"cause"
"826",1.5,13,1,1,1,1,20,"cause"
"827",1.5,13,1,1,1,1,21,"affect"
"828",1.5,13,1,1,1,1,22,"cause"
"829",1.5,13,1,1,1,1,23,"cause"
"830",1.5,13,1,1,1,1,24,"cause"
"831",1.5,13,1,1,1,1,25,"enable"
"832",1.5,13,1,1,1,1,26,"enable"
"833",1.5,13,1,1,1,1,27,"cause"
"834",1.5,13,1,1,1,1,28,"enable"
"835",1.5,13,1,1,1,1,30,"cause"
"836",1.5,13,1,1,1,1,31,"cause"
"837",1.5,13,1,1,1,1,32,"affect"
"838",1.5,13,1,1,1,1,33,"enable"
"839",1.5,13,1,1,1,1,34,"cause"
"840",1.5,13,1,1,1,1,35,"cause"
"841",1.5,13,1,1,1,1,36,"enable"
"842",1.5,13,1,1,1,1,37,"affect"
"843",1.5,13,1,1,1,1,38,"cause"
"844",1.5,13,1,1,1,1,39,"enable"
"845",1.5,13,1,1,1,1,40,"affect"
"846",1.5,13,1,1,1,1,41,"no_difference"
"847",1.5,13,1,1,1,1,42,"affect"
"848",1.5,13,1,1,1,1,43,"cause"
"849",1.5,13,1,1,1,1,44,"cause"
"850",1.5,13,1,1,1,1,45,"cause"
"851",1.5,13,1,1,1,1,46,"cause"
"852",1.5,13,1,1,1,1,47,"cause"
"853",1.5,13,1,1,1,1,48,"cause"
"854",1.5,13,1,1,1,1,49,"cause"
"855",1.5,13,1,1,1,1,50,"cause"
"856",1.5,13,1,1,1,1,51,"cause"
"857",1.5,13,1,1,1,1,52,"enable"
"858",1.5,13,1,1,1,1,53,"affect"
"859",1.5,13,1,1,1,1,54,"cause"
"860",1.5,13,1,1,1,1,55,"cause"
"861",1.5,13,1,1,1,1,56,"affect"
"862",1.5,13,1,1,1,1,57,"cause"
"863",1.5,13,1,1,1,1,58,"cause"
"864",1.5,13,1,1,1,1,59,"cause"
"865",1.5,13,1,1,1,1,60,"cause"
"866",1.5,13,1,1,1,1,61,"enable"
"867",1.5,13,1,1,1,1,62,"cause"
"868",1.5,13,1,1,1,1,63,"cause"
"869",1.5,14,0.984,1,0.98,0,1,"affect"
"870",1.5,14,0.984,1,0.98,0,2,"enable"
"871",1.5,14,0.984,1,0.98,0,3,"cause"
"872",1.5,14,0.984,1,0.98,0,4,"affect"
"873",1.5,14,0.984,1,0.98,0,5,"enable"
"874",1.5,14,0.984,1,0.98,0,6,"cause"
"875",1.5,14,0.984,1,0.98,0,7,"affect"
"876",1.5,14,0.984,1,0.98,0,8,"affect"
"877",1.5,14,0.984,1,0.98,0,9,"affect"
"878",1.5,14,0.984,1,0.98,0,10,"enable"
"879",1.5,14,0.984,1,0.98,0,11,"affect"
"880",1.5,14,0.984,1,0.98,0,12,"affect"
"881",1.5,14,0.984,1,0.98,0,13,"enable"
"882",1.5,14,0.984,1,0.98,0,14,"affect"
"883",1.5,14,0.984,1,0.98,0,15,"enable"
"884",1.5,14,0.984,1,0.98,0,16,"enable"
"885",1.5,14,0.984,1,0.98,0,17,"enable"
"886",1.5,14,0.984,1,0.98,0,18,"enable"
"887",1.5,14,0.984,1,0.98,0,19,"cause"
"888",1.5,14,0.984,1,0.98,0,20,"affect"
"889",1.5,14,0.984,1,0.98,0,21,"affect"
"890",1.5,14,0.984,1,0.98,0,22,"cause"
"891",1.5,14,0.984,1,0.98,0,23,"enable"
"892",1.5,14,0.984,1,0.98,0,24,"affect"
"893",1.5,14,0.984,1,0.98,0,25,"affect"
"894",1.5,14,0.984,1,0.98,0,26,"enable"
"895",1.5,14,0.984,1,0.98,0,27,"enable"
"896",1.5,14,0.984,1,0.98,0,28,"affect"
"897",1.5,14,0.984,1,0.98,0,30,"enable"
"898",1.5,14,0.984,1,0.98,0,31,"cause"
"899",1.5,14,0.984,1,0.98,0,32,"enable"
"900",1.5,14,0.984,1,0.98,0,33,"cause"
"901",1.5,14,0.984,1,0.98,0,34,"affect"
"902",1.5,14,0.984,1,0.98,0,35,"affect"
"903",1.5,14,0.984,1,0.98,0,36,"affect"
"904",1.5,14,0.984,1,0.98,0,37,"affect"
"905",1.5,14,0.984,1,0.98,0,38,"cause"
"906",1.5,14,0.984,1,0.98,0,39,"enable"
"907",1.5,14,0.984,1,0.98,0,40,"affect"
"908",1.5,14,0.984,1,0.98,0,41,"enable"
"909",1.5,14,0.984,1,0.98,0,42,"enable"
"910",1.5,14,0.984,1,0.98,0,43,"enable"
"911",1.5,14,0.984,1,0.98,0,44,"cause"
"912",1.5,14,0.984,1,0.98,0,45,"cause"
"913",1.5,14,0.984,1,0.98,0,46,"cause"
"914",1.5,14,0.984,1,0.98,0,47,"affect"
"915",1.5,14,0.984,1,0.98,0,48,"cause"
"916",1.5,14,0.984,1,0.98,0,49,"enable"
"917",1.5,14,0.984,1,0.98,0,50,"enable"
"918",1.5,14,0.984,1,0.98,0,51,"cause"
"919",1.5,14,0.984,1,0.98,0,52,"no_difference"
"920",1.5,14,0.984,1,0.98,0,53,"enable"
"921",1.5,14,0.984,1,0.98,0,54,"enable"
"922",1.5,14,0.984,1,0.98,0,55,"enable"
"923",1.5,14,0.984,1,0.98,0,56,"affect"
"924",1.5,14,0.984,1,0.98,0,57,"affect"
"925",1.5,14,0.984,1,0.98,0,58,"affect"
"926",1.5,14,0.984,1,0.98,0,59,"affect"
"927",1.5,14,0.984,1,0.98,0,60,"cause"
"928",1.5,14,0.984,1,0.98,0,61,"cause"
"929",1.5,14,0.984,1,0.98,0,62,"enable"
"930",1.5,14,0.984,1,0.98,0,63,"cause"
"931",1.5,15,0.976,1,0.969,1,1,"cause"
"932",1.5,15,0.976,1,0.969,1,2,"cause"
"933",1.5,15,0.976,1,0.969,1,3,"cause"
"934",1.5,15,0.976,1,0.969,1,4,"cause"
"935",1.5,15,0.976,1,0.969,1,5,"cause"
"936",1.5,15,0.976,1,0.969,1,6,"affect"
"937",1.5,15,0.976,1,0.969,1,7,"affect"
"938",1.5,15,0.976,1,0.969,1,8,"cause"
"939",1.5,15,0.976,1,0.969,1,9,"cause"
"940",1.5,15,0.976,1,0.969,1,10,"cause"
"941",1.5,15,0.976,1,0.969,1,11,"cause"
"942",1.5,15,0.976,1,0.969,1,12,"cause"
"943",1.5,15,0.976,1,0.969,1,13,"enable"
"944",1.5,15,0.976,1,0.969,1,14,"cause"
"945",1.5,15,0.976,1,0.969,1,15,"cause"
"946",1.5,15,0.976,1,0.969,1,16,"affect"
"947",1.5,15,0.976,1,0.969,1,17,"cause"
"948",1.5,15,0.976,1,0.969,1,18,"cause"
"949",1.5,15,0.976,1,0.969,1,19,"affect"
"950",1.5,15,0.976,1,0.969,1,20,"affect"
"951",1.5,15,0.976,1,0.969,1,21,"cause"
"952",1.5,15,0.976,1,0.969,1,22,"cause"
"953",1.5,15,0.976,1,0.969,1,23,"cause"
"954",1.5,15,0.976,1,0.969,1,24,"affect"
"955",1.5,15,0.976,1,0.969,1,25,"enable"
"956",1.5,15,0.976,1,0.969,1,26,"cause"
"957",1.5,15,0.976,1,0.969,1,27,"affect"
"958",1.5,15,0.976,1,0.969,1,28,"enable"
"959",1.5,15,0.976,1,0.969,1,30,"cause"
"960",1.5,15,0.976,1,0.969,1,31,"cause"
"961",1.5,15,0.976,1,0.969,1,32,"cause"
"962",1.5,15,0.976,1,0.969,1,33,"cause"
"963",1.5,15,0.976,1,0.969,1,34,"cause"
"964",1.5,15,0.976,1,0.969,1,35,"cause"
"965",1.5,15,0.976,1,0.969,1,36,"enable"
"966",1.5,15,0.976,1,0.969,1,37,"affect"
"967",1.5,15,0.976,1,0.969,1,38,"cause"
"968",1.5,15,0.976,1,0.969,1,39,"cause"
"969",1.5,15,0.976,1,0.969,1,40,"enable"
"970",1.5,15,0.976,1,0.969,1,41,"enable"
"971",1.5,15,0.976,1,0.969,1,42,"cause"
"972",1.5,15,0.976,1,0.969,1,43,"cause"
"973",1.5,15,0.976,1,0.969,1,44,"cause"
"974",1.5,15,0.976,1,0.969,1,45,"cause"
"975",1.5,15,0.976,1,0.969,1,46,"cause"
"976",1.5,15,0.976,1,0.969,1,47,"affect"
"977",1.5,15,0.976,1,0.969,1,48,"affect"
"978",1.5,15,0.976,1,0.969,1,49,"cause"
"979",1.5,15,0.976,1,0.969,1,50,"affect"
"980",1.5,15,0.976,1,0.969,1,51,"cause"
"981",1.5,15,0.976,1,0.969,1,52,"enable"
"982",1.5,15,0.976,1,0.969,1,53,"enable"
"983",1.5,15,0.976,1,0.969,1,54,"affect"
"984",1.5,15,0.976,1,0.969,1,55,"cause"
"985",1.5,15,0.976,1,0.969,1,56,"cause"
"986",1.5,15,0.976,1,0.969,1,57,"cause"
"987",1.5,15,0.976,1,0.969,1,58,"enable"
"988",1.5,15,0.976,1,0.969,1,59,"cause"
"989",1.5,15,0.976,1,0.969,1,60,"cause"
"990",1.5,15,0.976,1,0.969,1,61,"cause"
"991",1.5,15,0.976,1,0.969,1,62,"cause"
"992",1.5,15,0.976,1,0.969,1,63,"cause"
"993",1.5,16,1,1,0,1,1,"cause"
"994",1.5,16,1,1,0,1,2,"cause"
"995",1.5,16,1,1,0,1,3,"enable"
"996",1.5,16,1,1,0,1,4,"cause"
"997",1.5,16,1,1,0,1,5,"cause"
"998",1.5,16,1,1,0,1,6,"affect"
"999",1.5,16,1,1,0,1,7,"affect"
"1000",1.5,16,1,1,0,1,8,"cause"
"1001",1.5,16,1,1,0,1,9,"cause"
"1002",1.5,16,1,1,0,1,10,"cause"
"1003",1.5,16,1,1,0,1,11,"affect"
"1004",1.5,16,1,1,0,1,12,"affect"
"1005",1.5,16,1,1,0,1,13,"enable"
"1006",1.5,16,1,1,0,1,14,"cause"
"1007",1.5,16,1,1,0,1,15,"cause"
"1008",1.5,16,1,1,0,1,16,"cause"
"1009",1.5,16,1,1,0,1,17,"affect"
"1010",1.5,16,1,1,0,1,18,"cause"
"1011",1.5,16,1,1,0,1,19,"affect"
"1012",1.5,16,1,1,0,1,20,"cause"
"1013",1.5,16,1,1,0,1,21,"cause"
"1014",1.5,16,1,1,0,1,22,"cause"
"1015",1.5,16,1,1,0,1,23,"cause"
"1016",1.5,16,1,1,0,1,24,"cause"
"1017",1.5,16,1,1,0,1,25,"cause"
"1018",1.5,16,1,1,0,1,26,"affect"
"1019",1.5,16,1,1,0,1,27,"enable"
"1020",1.5,16,1,1,0,1,28,"enable"
"1021",1.5,16,1,1,0,1,30,"cause"
"1022",1.5,16,1,1,0,1,31,"cause"
"1023",1.5,16,1,1,0,1,32,"cause"
"1024",1.5,16,1,1,0,1,33,"cause"
"1025",1.5,16,1,1,0,1,34,"cause"
"1026",1.5,16,1,1,0,1,35,"cause"
"1027",1.5,16,1,1,0,1,36,"cause"
"1028",1.5,16,1,1,0,1,37,"cause"
"1029",1.5,16,1,1,0,1,38,"cause"
"1030",1.5,16,1,1,0,1,39,"cause"
"1031",1.5,16,1,1,0,1,40,"cause"
"1032",1.5,16,1,1,0,1,41,"no_difference"
"1033",1.5,16,1,1,0,1,42,"affect"
"1034",1.5,16,1,1,0,1,43,"cause"
"1035",1.5,16,1,1,0,1,44,"enable"
"1036",1.5,16,1,1,0,1,45,"cause"
"1037",1.5,16,1,1,0,1,46,"cause"
"1038",1.5,16,1,1,0,1,47,"cause"
"1039",1.5,16,1,1,0,1,48,"enable"
"1040",1.5,16,1,1,0,1,49,"cause"
"1041",1.5,16,1,1,0,1,50,"cause"
"1042",1.5,16,1,1,0,1,51,"cause"
"1043",1.5,16,1,1,0,1,52,"cause"
"1044",1.5,16,1,1,0,1,53,"cause"
"1045",1.5,16,1,1,0,1,54,"cause"
"1046",1.5,16,1,1,0,1,55,"cause"
"1047",1.5,16,1,1,0,1,56,"cause"
"1048",1.5,16,1,1,0,1,57,"cause"
"1049",1.5,16,1,1,0,1,58,"enable"
"1050",1.5,16,1,1,0,1,59,"cause"
"1051",1.5,16,1,1,0,1,60,"cause"
"1052",1.5,16,1,1,0,1,61,"cause"
