"","uncertainty_noise","trial","whether","how","sufficient","moving","participant","response"
"1181",1.4,19,0.854,1,0.113,1,3,"affect"
"1182",1.4,19,0.854,1,0.113,1,4,"affect"
"1183",1.4,19,0.854,1,0.113,1,5,"cause"
"1184",1.4,19,0.854,1,0.113,1,6,"affect"
"1185",1.4,19,0.854,1,0.113,1,7,"enable"
"1186",1.4,19,0.854,1,0.113,1,8,"enable"
"1187",1.4,19,0.854,1,0.113,1,9,"cause"
"1188",1.4,19,0.854,1,0.113,1,10,"affect"
"1189",1.4,19,0.854,1,0.113,1,11,"affect"
"1190",1.4,19,0.854,1,0.113,1,12,"affect"
"1191",1.4,19,0.854,1,0.113,1,13,"affect"
"1192",1.4,19,0.854,1,0.113,1,14,"affect"
"1193",1.4,19,0.854,1,0.113,1,15,"cause"
"1194",1.4,19,0.854,1,0.113,1,16,"enable"
"1195",1.4,19,0.854,1,0.113,1,17,"affect"
"1196",1.4,19,0.854,1,0.113,1,18,"enable"
"1197",1.4,19,0.854,1,0.113,1,19,"cause"
"1198",1.4,19,0.854,1,0.113,1,20,"affect"
"1199",1.4,19,0.854,1,0.113,1,21,"enable"
"1200",1.4,19,0.854,1,0.113,1,22,"cause"
"1201",1.4,19,0.854,1,0.113,1,23,"enable"
"1202",1.4,19,0.854,1,0.113,1,24,"enable"
"1203",1.4,19,0.854,1,0.113,1,25,"no_difference"
"1204",1.4,19,0.854,1,0.113,1,26,"affect"
"1205",1.4,19,0.854,1,0.113,1,27,"affect"
"1206",1.4,19,0.854,1,0.113,1,28,"cause"
"1207",1.4,19,0.854,1,0.113,1,30,"no_difference"
"1208",1.4,19,0.854,1,0.113,1,31,"cause"
"1209",1.4,19,0.854,1,0.113,1,32,"enable"
"1210",1.4,19,0.854,1,0.113,1,33,"affect"
"1211",1.4,19,0.854,1,0.113,1,34,"enable"
"1212",1.4,19,0.854,1,0.113,1,35,"enable"
"1213",1.4,19,0.854,1,0.113,1,36,"no_difference"
"1214",1.4,19,0.854,1,0.113,1,37,"affect"
"1215",1.4,19,0.854,1,0.113,1,38,"affect"
"1216",1.4,19,0.854,1,0.113,1,39,"enable"
"1217",1.4,19,0.854,1,0.113,1,40,"cause"
"1218",1.4,19,0.854,1,0.113,1,41,"affect"
"1219",1.4,19,0.854,1,0.113,1,42,"affect"
"1220",1.4,19,0.854,1,0.113,1,43,"affect"
"1221",1.4,19,0.854,1,0.113,1,44,"enable"
"1222",1.4,19,0.854,1,0.113,1,45,"cause"
"1223",1.4,19,0.854,1,0.113,1,46,"affect"
"1224",1.4,19,0.854,1,0.113,1,47,"no_difference"
"1225",1.4,19,0.854,1,0.113,1,48,"cause"
"1226",1.4,19,0.854,1,0.113,1,49,"enable"
"1227",1.4,19,0.854,1,0.113,1,50,"enable"
"1228",1.4,19,0.854,1,0.113,1,51,"enable"
"1229",1.4,19,0.854,1,0.113,1,52,"cause"
"1230",1.4,19,0.854,1,0.113,1,53,"affect"
"1231",1.4,19,0.854,1,0.113,1,54,"affect"
"1232",1.4,19,0.854,1,0.113,1,55,"enable"
"1233",1.4,19,0.854,1,0.113,1,56,"no_difference"
"1234",1.4,19,0.854,1,0.113,1,57,"cause"
"1235",1.4,19,0.854,1,0.113,1,58,"cause"
"1236",1.4,19,0.854,1,0.113,1,59,"cause"
"1237",1.4,19,0.854,1,0.113,1,60,"enable"
"1238",1.4,19,0.854,1,0.113,1,61,"affect"
"1239",1.4,19,0.854,1,0.113,1,62,"no_difference"
"1240",1.4,19,0.854,1,0.113,1,63,"cause"
"1241",1.4,20,0.445,1,0.46,1,1,"affect"
"1242",1.4,20,0.445,1,0.46,1,2,"affect"
"1243",1.4,20,0.445,1,0.46,1,3,"affect"
"1244",1.4,20,0.445,1,0.46,1,4,"no_difference"
"1245",1.4,20,0.445,1,0.46,1,5,"affect"
"1246",1.4,20,0.445,1,0.46,1,6,"enable"
"1247",1.4,20,0.445,1,0.46,1,7,"enable"
"1248",1.4,20,0.445,1,0.46,1,8,"affect"
"1249",1.4,20,0.445,1,0.46,1,9,"affect"
"1250",1.4,20,0.445,1,0.46,1,10,"affect"
"1251",1.4,20,0.445,1,0.46,1,11,"affect"
"1252",1.4,20,0.445,1,0.46,1,12,"affect"
"1253",1.4,20,0.445,1,0.46,1,13,"no_difference"
"1254",1.4,20,0.445,1,0.46,1,14,"affect"
"1255",1.4,20,0.445,1,0.46,1,15,"no_difference"
"1256",1.4,20,0.445,1,0.46,1,16,"affect"
"1257",1.4,20,0.445,1,0.46,1,17,"affect"
"1258",1.4,20,0.445,1,0.46,1,18,"no_difference"
"1259",1.4,20,0.445,1,0.46,1,19,"enable"
"1260",1.4,20,0.445,1,0.46,1,20,"affect"
"1261",1.4,20,0.445,1,0.46,1,21,"enable"
"1262",1.4,20,0.445,1,0.46,1,22,"cause"
"1263",1.4,20,0.445,1,0.46,1,23,"cause"
"1264",1.4,20,0.445,1,0.46,1,24,"affect"
"1265",1.4,20,0.445,1,0.46,1,25,"affect"
"1266",1.4,20,0.445,1,0.46,1,26,"no_difference"
"1267",1.4,20,0.445,1,0.46,1,27,"affect"
"1268",1.4,20,0.445,1,0.46,1,28,"affect"
"1269",1.4,20,0.445,1,0.46,1,30,"affect"
"1270",1.4,20,0.445,1,0.46,1,31,"cause"
"1271",1.4,20,0.445,1,0.46,1,32,"cause"
"1272",1.4,20,0.445,1,0.46,1,33,"cause"
"1273",1.4,20,0.445,1,0.46,1,34,"affect"
"1274",1.4,20,0.445,1,0.46,1,35,"cause"
"1275",1.4,20,0.445,1,0.46,1,36,"affect"
"1276",1.4,20,0.445,1,0.46,1,37,"cause"
"1277",1.4,20,0.445,1,0.46,1,38,"affect"
"1278",1.4,20,0.445,1,0.46,1,39,"affect"
"1279",1.4,20,0.445,1,0.46,1,40,"cause"
"1280",1.4,20,0.445,1,0.46,1,41,"no_difference"
"1281",1.4,20,0.445,1,0.46,1,42,"cause"
"1282",1.4,20,0.445,1,0.46,1,43,"affect"
"1283",1.4,20,0.445,1,0.46,1,44,"affect"
"1284",1.4,20,0.445,1,0.46,1,45,"affect"
"1285",1.4,20,0.445,1,0.46,1,46,"affect"
"1286",1.4,20,0.445,1,0.46,1,47,"affect"
"1287",1.4,20,0.445,1,0.46,1,48,"affect"
"1288",1.4,20,0.445,1,0.46,1,49,"no_difference"
"1289",1.4,20,0.445,1,0.46,1,50,"affect"
"1290",1.4,20,0.445,1,0.46,1,51,"affect"
"1291",1.4,20,0.445,1,0.46,1,52,"no_difference"
"1292",1.4,20,0.445,1,0.46,1,53,"no_difference"
"1293",1.4,20,0.445,1,0.46,1,54,"no_difference"
"1294",1.4,20,0.445,1,0.46,1,55,"cause"
"1295",1.4,20,0.445,1,0.46,1,56,"affect"
"1296",1.4,20,0.445,1,0.46,1,57,"affect"
"1297",1.4,20,0.445,1,0.46,1,58,"affect"
"1298",1.4,20,0.445,1,0.46,1,59,"affect"
"1299",1.4,20,0.445,1,0.46,1,60,"affect"
"1300",1.4,20,0.445,1,0.46,1,61,"affect"
"1301",1.4,20,0.445,1,0.46,1,62,"no_difference"
"1302",1.4,20,0.445,1,0.46,1,63,"cause"
"1303",1.4,21,1,1,1,0,1,"enable"
"1304",1.4,21,1,1,1,0,2,"enable"
"1305",1.4,21,1,1,1,0,3,"affect"
"1306",1.4,21,1,1,1,0,4,"enable"
"1307",1.4,21,1,1,1,0,5,"enable"
"1308",1.4,21,1,1,1,0,6,"cause"
"1309",1.4,21,1,1,1,0,7,"enable"
"1310",1.4,21,1,1,1,0,8,"enable"
"1311",1.4,21,1,1,1,0,9,"enable"
"1312",1.4,21,1,1,1,0,10,"enable"
"1313",1.4,21,1,1,1,0,11,"affect"
"1314",1.4,21,1,1,1,0,12,"enable"
"1315",1.4,21,1,1,1,0,13,"affect"
"1316",1.4,21,1,1,1,0,14,"enable"
"1317",1.4,21,1,1,1,0,15,"enable"
"1318",1.4,21,1,1,1,0,16,"cause"
"1319",1.4,21,1,1,1,0,17,"no_difference"
"1320",1.4,21,1,1,1,0,18,"enable"
"1321",1.4,21,1,1,1,0,19,"no_difference"
"1322",1.4,21,1,1,1,0,20,"affect"
"1323",1.4,21,1,1,1,0,21,"enable"
"1324",1.4,21,1,1,1,0,22,"affect"
"1325",1.4,21,1,1,1,0,23,"affect"
"1326",1.4,21,1,1,1,0,24,"enable"
"1327",1.4,21,1,1,1,0,25,"cause"
"1328",1.4,21,1,1,1,0,26,"affect"
"1329",1.4,21,1,1,1,0,27,"affect"
"1330",1.4,21,1,1,1,0,28,"cause"
"1331",1.4,21,1,1,1,0,30,"enable"
"1332",1.4,21,1,1,1,0,31,"cause"
"1333",1.4,21,1,1,1,0,32,"enable"
"1334",1.4,21,1,1,1,0,33,"enable"
"1335",1.4,21,1,1,1,0,34,"affect"
"1336",1.4,21,1,1,1,0,35,"enable"
"1337",1.4,21,1,1,1,0,36,"enable"
"1338",1.4,21,1,1,1,0,37,"affect"
"1339",1.4,21,1,1,1,0,38,"cause"
"1340",1.4,21,1,1,1,0,39,"enable"
"1341",1.4,21,1,1,1,0,40,"enable"
"1342",1.4,21,1,1,1,0,41,"affect"
"1343",1.4,21,1,1,1,0,42,"affect"
"1344",1.4,21,1,1,1,0,43,"cause"
"1345",1.4,21,1,1,1,0,44,"enable"
"1346",1.4,21,1,1,1,0,45,"cause"
"1347",1.4,21,1,1,1,0,46,"cause"
"1348",1.4,21,1,1,1,0,47,"cause"
"1349",1.4,21,1,1,1,0,48,"affect"
"1350",1.4,21,1,1,1,0,49,"cause"
"1351",1.4,21,1,1,1,0,50,"enable"
"1352",1.4,21,1,1,1,0,51,"cause"
"1353",1.4,21,1,1,1,0,52,"enable"
"1354",1.4,21,1,1,1,0,53,"enable"
"1355",1.4,21,1,1,1,0,54,"enable"
"1356",1.4,21,1,1,1,0,55,"enable"
"1357",1.4,21,1,1,1,0,56,"affect"
"1358",1.4,21,1,1,1,0,57,"enable"
"1359",1.4,21,1,1,1,0,58,"cause"
"1360",1.4,21,1,1,1,0,59,"affect"
"1361",1.4,21,1,1,1,0,60,"cause"
"1362",1.4,21,1,1,1,0,61,"enable"
"1363",1.4,21,1,1,1,0,62,"enable"
"1364",1.4,21,1,1,1,0,63,"cause"
"1365",1.4,22,0,0,0,1,1,"no_difference"
"1366",1.4,22,0,0,0,1,2,"no_difference"
"1367",1.4,22,0,0,0,1,3,"no_difference"
"1368",1.4,22,0,0,0,1,4,"no_difference"
"1369",1.4,22,0,0,0,1,5,"no_difference"
"1370",1.4,22,0,0,0,1,6,"no_difference"
"1371",1.4,22,0,0,0,1,7,"no_difference"
"1372",1.4,22,0,0,0,1,8,"no_difference"
"1373",1.4,22,0,0,0,1,9,"no_difference"
"1374",1.4,22,0,0,0,1,10,"no_difference"
"1375",1.4,22,0,0,0,1,11,"no_difference"
"1376",1.4,22,0,0,0,1,12,"no_difference"
"1377",1.4,22,0,0,0,1,13,"no_difference"
"1378",1.4,22,0,0,0,1,14,"no_difference"
"1379",1.4,22,0,0,0,1,15,"no_difference"
"1380",1.4,22,0,0,0,1,16,"no_difference"
"1381",1.4,22,0,0,0,1,17,"no_difference"
"1382",1.4,22,0,0,0,1,18,"no_difference"
"1383",1.4,22,0,0,0,1,19,"no_difference"
"1384",1.4,22,0,0,0,1,20,"no_difference"
"1385",1.4,22,0,0,0,1,21,"no_difference"
"1386",1.4,22,0,0,0,1,22,"no_difference"
"1387",1.4,22,0,0,0,1,23,"no_difference"
"1388",1.4,22,0,0,0,1,24,"no_difference"
"1389",1.4,22,0,0,0,1,25,"no_difference"
"1390",1.4,22,0,0,0,1,26,"no_difference"
"1391",1.4,22,0,0,0,1,27,"no_difference"
"1392",1.4,22,0,0,0,1,28,"no_difference"
"1393",1.4,22,0,0,0,1,30,"no_difference"
"1394",1.4,22,0,0,0,1,31,"no_difference"
"1395",1.4,22,0,0,0,1,32,"no_difference"
"1396",1.4,22,0,0,0,1,33,"no_difference"
"1397",1.4,22,0,0,0,1,34,"no_difference"
"1398",1.4,22,0,0,0,1,35,"no_difference"
"1399",1.4,22,0,0,0,1,36,"no_difference"
"1400",1.4,22,0,0,0,1,37,"no_difference"
"1401",1.4,22,0,0,0,1,38,"no_difference"
"1402",1.4,22,0,0,0,1,39,"no_difference"
"1403",1.4,22,0,0,0,1,40,"no_difference"
"1404",1.4,22,0,0,0,1,41,"enable"
"1405",1.4,22,0,0,0,1,42,"no_difference"
"1406",1.4,22,0,0,0,1,43,"no_difference"
"1407",1.4,22,0,0,0,1,44,"no_difference"
"1408",1.4,22,0,0,0,1,45,"no_difference"
"1409",1.4,22,0,0,0,1,46,"no_difference"
"1410",1.4,22,0,0,0,1,47,"no_difference"
"1411",1.4,22,0,0,0,1,48,"no_difference"
"1412",1.4,22,0,0,0,1,49,"no_difference"
"1413",1.4,22,0,0,0,1,50,"no_difference"
"1414",1.4,22,0,0,0,1,51,"no_difference"
"1415",1.4,22,0,0,0,1,52,"no_difference"
"1416",1.4,22,0,0,0,1,53,"no_difference"
"1417",1.4,22,0,0,0,1,54,"no_difference"
"1418",1.4,22,0,0,0,1,55,"no_difference"
"1419",1.4,22,0,0,0,1,56,"no_difference"
"1420",1.4,22,0,0,0,1,57,"no_difference"
"1421",1.4,22,0,0,0,1,58,"no_difference"
"1422",1.4,22,0,0,0,1,59,"no_difference"
"1423",1.4,22,0,0,0,1,60,"no_difference"
"1424",1.4,22,0,0,0,1,61,"no_difference"
"1425",1.4,22,0,0,0,1,62,"no_difference"
"1426",1.4,22,0,0,0,1,63,"no_difference"
"1427",1.4,23,0,0,0,1,1,"no_difference"
"1428",1.4,23,0,0,0,1,2,"no_difference"
"1429",1.4,23,0,0,0,1,3,"no_difference"
"1430",1.4,23,0,0,0,1,4,"no_difference"
"1431",1.4,23,0,0,0,1,5,"no_difference"
"1432",1.4,23,0,0,0,1,6,"no_difference"
"1433",1.4,23,0,0,0,1,7,"no_difference"
"1434",1.4,23,0,0,0,1,8,"no_difference"
"1435",1.4,23,0,0,0,1,9,"no_difference"
"1436",1.4,23,0,0,0,1,10,"no_difference"
"1437",1.4,23,0,0,0,1,11,"no_difference"
"1438",1.4,23,0,0,0,1,12,"no_difference"
"1439",1.4,23,0,0,0,1,13,"no_difference"
"1440",1.4,23,0,0,0,1,14,"no_difference"
"1441",1.4,23,0,0,0,1,15,"no_difference"
"1442",1.4,23,0,0,0,1,16,"no_difference"
"1443",1.4,23,0,0,0,1,17,"no_difference"
"1444",1.4,23,0,0,0,1,18,"no_difference"
"1445",1.4,23,0,0,0,1,19,"no_difference"
"1446",1.4,23,0,0,0,1,20,"no_difference"
"1447",1.4,23,0,0,0,1,21,"no_difference"
"1448",1.4,23,0,0,0,1,22,"no_difference"
"1449",1.4,23,0,0,0,1,23,"no_difference"
"1450",1.4,23,0,0,0,1,24,"no_difference"
"1451",1.4,23,0,0,0,1,25,"no_difference"
"1452",1.4,23,0,0,0,1,26,"no_difference"
"1453",1.4,23,0,0,0,1,27,"no_difference"
"1454",1.4,23,0,0,0,1,28,"cause"
"1455",1.4,23,0,0,0,1,30,"no_difference"
"1456",1.4,23,0,0,0,1,31,"no_difference"
"1457",1.4,23,0,0,0,1,32,"no_difference"
"1458",1.4,23,0,0,0,1,33,"no_difference"
"1459",1.4,23,0,0,0,1,34,"no_difference"
"1460",1.4,23,0,0,0,1,35,"no_difference"
"1461",1.4,23,0,0,0,1,36,"no_difference"
"1462",1.4,23,0,0,0,1,37,"no_difference"
"1463",1.4,23,0,0,0,1,38,"no_difference"
"1464",1.4,23,0,0,0,1,39,"no_difference"
"1465",1.4,23,0,0,0,1,40,"no_difference"
"1466",1.4,23,0,0,0,1,41,"no_difference"
"1467",1.4,23,0,0,0,1,42,"no_difference"
"1468",1.4,23,0,0,0,1,43,"no_difference"
"1469",1.4,23,0,0,0,1,44,"no_difference"
"1470",1.4,23,0,0,0,1,45,"no_difference"
"1471",1.4,23,0,0,0,1,46,"no_difference"
"1472",1.4,23,0,0,0,1,47,"no_difference"
"1473",1.4,23,0,0,0,1,48,"no_difference"
"1474",1.4,23,0,0,0,1,49,"no_difference"
"1475",1.4,23,0,0,0,1,50,"no_difference"
"1476",1.4,23,0,0,0,1,51,"no_difference"
"1477",1.4,23,0,0,0,1,52,"enable"
"1478",1.4,23,0,0,0,1,53,"no_difference"
"1479",1.4,23,0,0,0,1,54,"no_difference"
"1480",1.4,23,0,0,0,1,55,"no_difference"
"1481",1.4,23,0,0,0,1,56,"no_difference"
"1482",1.4,23,0,0,0,1,57,"no_difference"
"1483",1.4,23,0,0,0,1,58,"no_difference"
"1484",1.4,23,0,0,0,1,59,"no_difference"
"1485",1.4,23,0,0,0,1,60,"no_difference"
"1486",1.4,23,0,0,0,1,61,"no_difference"
"1487",1.4,23,0,0,0,1,62,"no_difference"
"1488",1.4,23,0,0,0,1,63,"no_difference"
"1489",1.4,24,1,1,0.426,1,1,"affect"
"1490",1.4,24,1,1,0.426,1,2,"enable"
"1491",1.4,24,1,1,0.426,1,3,"affect"
"1492",1.4,24,1,1,0.426,1,4,"affect"
"1493",1.4,24,1,1,0.426,1,5,"no_difference"
"1494",1.4,24,1,1,0.426,1,6,"enable"
"1495",1.4,24,1,1,0.426,1,7,"affect"
"1496",1.4,24,1,1,0.426,1,8,"cause"
"1497",1.4,24,1,1,0.426,1,9,"enable"
"1498",1.4,24,1,1,0.426,1,10,"cause"
"1499",1.4,24,1,1,0.426,1,11,"enable"
"1500",1.4,24,1,1,0.426,1,12,"affect"
"1501",1.4,24,1,1,0.426,1,13,"affect"
"1502",1.4,24,1,1,0.426,1,14,"affect"
"1503",1.4,24,1,1,0.426,1,15,"cause"
"1504",1.4,24,1,1,0.426,1,16,"affect"
"1505",1.4,24,1,1,0.426,1,17,"affect"
"1506",1.4,24,1,1,0.426,1,18,"affect"
"1507",1.4,24,1,1,0.426,1,19,"cause"
"1508",1.4,24,1,1,0.426,1,20,"affect"
"1509",1.4,24,1,1,0.426,1,21,"cause"
"1510",1.4,24,1,1,0.426,1,22,"affect"
"1511",1.4,24,1,1,0.426,1,23,"enable"
"1512",1.4,24,1,1,0.426,1,24,"cause"
"1513",1.4,24,1,1,0.426,1,25,"enable"
"1514",1.4,24,1,1,0.426,1,26,"affect"
"1515",1.4,24,1,1,0.426,1,27,"enable"
"1516",1.4,24,1,1,0.426,1,28,"enable"
"1517",1.4,24,1,1,0.426,1,30,"affect"
"1518",1.4,24,1,1,0.426,1,31,"enable"
"1519",1.4,24,1,1,0.426,1,32,"enable"
"1520",1.4,24,1,1,0.426,1,33,"affect"
"1521",1.4,24,1,1,0.426,1,34,"affect"
"1522",1.4,24,1,1,0.426,1,35,"affect"
"1523",1.4,24,1,1,0.426,1,36,"cause"
"1524",1.4,24,1,1,0.426,1,37,"affect"
"1525",1.4,24,1,1,0.426,1,38,"affect"
"1526",1.4,24,1,1,0.426,1,39,"enable"
"1527",1.4,24,1,1,0.426,1,40,"enable"
"1528",1.4,24,1,1,0.426,1,41,"no_difference"
"1529",1.4,24,1,1,0.426,1,42,"affect"
"1530",1.4,24,1,1,0.426,1,43,"affect"
"1531",1.4,24,1,1,0.426,1,44,"affect"
"1532",1.4,24,1,1,0.426,1,45,"cause"
"1533",1.4,24,1,1,0.426,1,46,"affect"
"1534",1.4,24,1,1,0.426,1,47,"affect"
"1535",1.4,24,1,1,0.426,1,48,"affect"
"1536",1.4,24,1,1,0.426,1,49,"affect"
"1537",1.4,24,1,1,0.426,1,50,"affect"
"1538",1.4,24,1,1,0.426,1,51,"enable"
"1539",1.4,24,1,1,0.426,1,52,"cause"
"1540",1.4,24,1,1,0.426,1,53,"affect"
"1541",1.4,24,1,1,0.426,1,54,"cause"
"1542",1.4,24,1,1,0.426,1,55,"affect"
"1543",1.4,24,1,1,0.426,1,56,"affect"
"1544",1.4,24,1,1,0.426,1,57,"cause"
"1545",1.4,24,1,1,0.426,1,58,"enable"
"1546",1.4,24,1,1,0.426,1,59,"affect"
"1547",1.4,24,1,1,0.426,1,60,"enable"
"1548",1.4,24,1,1,0.426,1,61,"enable"
"1549",1.4,24,1,1,0.426,1,62,"enable"
"1550",1.4,24,1,1,0.426,1,63,"enable"
"1551",1.4,25,1,0,0,1,1,"enable"
"1552",1.4,25,1,0,0,1,2,"enable"
"1553",1.4,25,1,0,0,1,3,"enable"
"1554",1.4,25,1,0,0,1,4,"enable"
"1555",1.4,25,1,0,0,1,5,"enable"
"1556",1.4,25,1,0,0,1,6,"no_difference"
"1557",1.4,25,1,0,0,1,7,"enable"
"1558",1.4,25,1,0,0,1,8,"enable"
"1559",1.4,25,1,0,0,1,9,"enable"
"1560",1.4,25,1,0,0,1,10,"enable"
"1561",1.4,25,1,0,0,1,11,"enable"
"1562",1.4,25,1,0,0,1,12,"no_difference"
"1563",1.4,25,1,0,0,1,13,"enable"
"1564",1.4,25,1,0,0,1,14,"enable"
"1565",1.4,25,1,0,0,1,15,"enable"
"1566",1.4,25,1,0,0,1,16,"enable"
"1567",1.4,25,1,0,0,1,17,"no_difference"
"1568",1.4,25,1,0,0,1,18,"enable"
"1569",1.4,25,1,0,0,1,19,"affect"
"1570",1.4,25,1,0,0,1,20,"enable"
"1571",1.4,25,1,0,0,1,21,"enable"
"1572",1.4,25,1,0,0,1,22,"enable"
"1573",1.4,25,1,0,0,1,23,"enable"
"1574",1.4,25,1,0,0,1,24,"enable"
"1575",1.4,25,1,0,0,1,25,"enable"
"1576",1.4,25,1,0,0,1,26,"enable"
"1577",1.4,25,1,0,0,1,27,"affect"
"1578",1.4,25,1,0,0,1,28,"cause"
"1579",1.4,25,1,0,0,1,30,"no_difference"
"1580",1.4,25,1,0,0,1,31,"no_difference"
"1581",1.4,25,1,0,0,1,32,"enable"
"1582",1.4,25,1,0,0,1,33,"enable"
"1583",1.4,25,1,0,0,1,34,"enable"
"1584",1.4,25,1,0,0,1,35,"affect"
"1585",1.4,25,1,0,0,1,36,"no_difference"
"1586",1.4,25,1,0,0,1,37,"enable"
"1587",1.4,25,1,0,0,1,38,"enable"
"1588",1.4,25,1,0,0,1,39,"enable"
"1589",1.4,25,1,0,0,1,40,"enable"
"1590",1.4,25,1,0,0,1,41,"no_difference"
"1591",1.4,25,1,0,0,1,42,"enable"
"1592",1.4,25,1,0,0,1,43,"enable"
"1593",1.4,25,1,0,0,1,44,"enable"
"1594",1.4,25,1,0,0,1,45,"enable"
"1595",1.4,25,1,0,0,1,46,"enable"
"1596",1.4,25,1,0,0,1,47,"no_difference"
"1597",1.4,25,1,0,0,1,48,"enable"
"1598",1.4,25,1,0,0,1,49,"enable"
"1599",1.4,25,1,0,0,1,50,"no_difference"
"1600",1.4,25,1,0,0,1,51,"enable"
"1601",1.4,25,1,0,0,1,52,"enable"
"1602",1.4,25,1,0,0,1,53,"enable"
"1603",1.4,25,1,0,0,1,54,"enable"
"1604",1.4,25,1,0,0,1,55,"enable"
"1605",1.4,25,1,0,0,1,56,"enable"
"1606",1.4,25,1,0,0,1,57,"no_difference"
"1607",1.4,25,1,0,0,1,58,"enable"
"1608",1.4,25,1,0,0,1,59,"enable"
"1609",1.4,25,1,0,0,1,60,"enable"
"1610",1.4,25,1,0,0,1,61,"enable"
"1611",1.4,25,1,0,0,1,62,"enable"
"1612",1.4,25,1,0,0,1,63,"enable"
"1613",1.4,26,0.888,1,0.111,1,1,"cause"
"1614",1.4,26,0.888,1,0.111,1,2,"enable"
"1615",1.4,26,0.888,1,0.111,1,3,"affect"
"1616",1.4,26,0.888,1,0.111,1,4,"affect"
"1617",1.4,26,0.888,1,0.111,1,5,"affect"
"1618",1.4,26,0.888,1,0.111,1,6,"affect"
"1619",1.4,26,0.888,1,0.111,1,7,"enable"
"1620",1.4,26,0.888,1,0.111,1,8,"affect"
"1621",1.4,26,0.888,1,0.111,1,9,"cause"
"1622",1.4,26,0.888,1,0.111,1,10,"affect"
"1623",1.4,26,0.888,1,0.111,1,11,"affect"
"1624",1.4,26,0.888,1,0.111,1,12,"affect"
"1625",1.4,26,0.888,1,0.111,1,13,"enable"
"1626",1.4,26,0.888,1,0.111,1,14,"affect"
"1627",1.4,26,0.888,1,0.111,1,15,"cause"
"1628",1.4,26,0.888,1,0.111,1,16,"affect"
"1629",1.4,26,0.888,1,0.111,1,17,"affect"
"1630",1.4,26,0.888,1,0.111,1,18,"cause"
"1631",1.4,26,0.888,1,0.111,1,19,"affect"
"1632",1.4,26,0.888,1,0.111,1,20,"affect"
"1633",1.4,26,0.888,1,0.111,1,21,"affect"
"1634",1.4,26,0.888,1,0.111,1,22,"cause"
"1635",1.4,26,0.888,1,0.111,1,23,"cause"
"1636",1.4,26,0.888,1,0.111,1,24,"affect"
"1637",1.4,26,0.888,1,0.111,1,25,"cause"
"1638",1.4,26,0.888,1,0.111,1,26,"affect"
"1639",1.4,26,0.888,1,0.111,1,27,"enable"
"1640",1.4,26,0.888,1,0.111,1,28,"affect"
"1641",1.4,26,0.888,1,0.111,1,30,"cause"
"1642",1.4,26,0.888,1,0.111,1,31,"cause"
"1643",1.4,26,0.888,1,0.111,1,32,"affect"
"1644",1.4,26,0.888,1,0.111,1,33,"cause"
"1645",1.4,26,0.888,1,0.111,1,34,"affect"
"1646",1.4,26,0.888,1,0.111,1,35,"affect"
"1647",1.4,26,0.888,1,0.111,1,36,"affect"
"1648",1.4,26,0.888,1,0.111,1,37,"affect"
"1649",1.4,26,0.888,1,0.111,1,38,"cause"
"1650",1.4,26,0.888,1,0.111,1,39,"enable"
"1651",1.4,26,0.888,1,0.111,1,40,"affect"
"1652",1.4,26,0.888,1,0.111,1,41,"affect"
"1653",1.4,26,0.888,1,0.111,1,42,"affect"
"1654",1.4,26,0.888,1,0.111,1,43,"enable"
"1655",1.4,26,0.888,1,0.111,1,44,"cause"
"1656",1.4,26,0.888,1,0.111,1,45,"cause"
"1657",1.4,26,0.888,1,0.111,1,46,"cause"
"1658",1.4,26,0.888,1,0.111,1,47,"cause"
"1659",1.4,26,0.888,1,0.111,1,48,"cause"
"1660",1.4,26,0.888,1,0.111,1,49,"cause"
"1661",1.4,26,0.888,1,0.111,1,50,"cause"
"1662",1.4,26,0.888,1,0.111,1,51,"cause"
"1663",1.4,26,0.888,1,0.111,1,52,"affect"
"1664",1.4,26,0.888,1,0.111,1,53,"cause"
"1665",1.4,26,0.888,1,0.111,1,54,"affect"
"1666",1.4,26,0.888,1,0.111,1,55,"cause"
"1667",1.4,26,0.888,1,0.111,1,56,"cause"
"1668",1.4,26,0.888,1,0.111,1,57,"affect"
"1669",1.4,26,0.888,1,0.111,1,58,"cause"
"1670",1.4,26,0.888,1,0.111,1,59,"cause"
"1671",1.4,26,0.888,1,0.111,1,60,"cause"
"1672",1.4,26,0.888,1,0.111,1,61,"cause"
"1673",1.4,26,0.888,1,0.111,1,62,"enable"
"1674",1.4,26,0.888,1,0.111,1,63,"affect"
"1675",1.4,27,0.711,1,0.701,0,1,"enable"
"1676",1.4,27,0.711,1,0.701,0,2,"enable"
"1677",1.4,27,0.711,1,0.701,0,3,"affect"
"1678",1.4,27,0.711,1,0.701,0,4,"affect"
"1679",1.4,27,0.711,1,0.701,0,5,"affect"
"1680",1.4,27,0.711,1,0.701,0,6,"no_difference"
"1681",1.4,27,0.711,1,0.701,0,7,"affect"
"1682",1.4,27,0.711,1,0.701,0,8,"enable"
"1683",1.4,27,0.711,1,0.701,0,9,"enable"
"1684",1.4,27,0.711,1,0.701,0,10,"enable"
"1685",1.4,27,0.711,1,0.701,0,11,"affect"
"1686",1.4,27,0.711,1,0.701,0,12,"affect"
"1687",1.4,27,0.711,1,0.701,0,13,"enable"
"1688",1.4,27,0.711,1,0.701,0,14,"affect"
"1689",1.4,27,0.711,1,0.701,0,15,"enable"
